,Date,,Message,Code,Parameter_From,Parameter_To
16611,12/5/18 22:28,3,Error Message: Stop before the waster eject is Cancel,70,0,
16612,12/5/18 22:28,2,Button Change: NORMAL is to ON,257,1,
16613,12/5/18 22:28,2,Button Change: SAMPLE is to OFF,261,0,
16614,12/5/18 22:28,3,Error Message: Wire overload is Occurred,27,1,
16615,12/5/18 22:28,3,Error Message: Wire overload is Cancel,27,0,
16616,12/5/18 22:28,3,Error Message: Stop before the waster eject is Occurred,70,1,
16617,12/5/18 22:28,3,Error Message: Stop before the waster eject is Cancel,70,0,
16618,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16619,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16620,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16621,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16622,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16623,12/5/18 22:29,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16624,12/5/18 22:29,3,Error Message: Stop before the waster eject is Occurred,70,1,
16625,12/5/18 22:29,3,Error Message: Stop before the waster eject is Cancel,70,0,
16626,12/5/18 22:37,1,Work Data Change: Wire Length is from 1118 to 1137,257,1118,1137
16627,12/5/18 22:37,2,Button Change: NORMAL is to OFF,257,0,
16628,12/5/18 22:37,2,Button Change: SAMPLE is to ON,261,1,
16629,12/5/18 22:37,2,Button Change: NORMAL is to ON,257,1,
16630,12/5/18 22:37,2,Button Change: SAMPLE is to OFF,261,0,
16631,12/5/18 22:47,1,Work Data Change: Wire Length is from 1137 to 1132,257,1137,1132
16632,12/5/18 22:47,2,Button Change: NORMAL is to OFF,257,0,
16633,12/5/18 22:47,2,Button Change: SAMPLE is to ON,261,1,
16634,12/5/18 22:47,2,Button Change: NORMAL is to ON,257,1,
16635,12/5/18 22:47,2,Button Change: SAMPLE is to OFF,261,0,
16636,12/5/18 22:47,3,Error Message: Stop before the waster eject is Occurred,70,1,
16637,12/5/18 22:47,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
16638,12/5/18 22:47,3,Error Message: Stop before the waster eject is Cancel,70,0,
16639,12/5/18 22:47,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
16640,12/5/18 22:49,3,Error Message: Wire overload is Occurred,27,1,
16641,12/5/18 22:49,3,Error Message: Wire overload is Cancel,27,0,
16642,12/5/18 22:50,3,Error Message: Stop before the waster eject is Occurred,70,1,
16643,12/5/18 22:50,3,Error Message: Stop before the waster eject is Cancel,70,0,
16644,12/5/18 22:50,3,Error Message: Wire joint is Occurred,28,1,
16645,12/5/18 22:50,3,Error Message: Wire joint is Cancel,28,0,
16646,12/5/18 22:50,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16647,12/5/18 22:50,3,Error Message: Feed roller is opened is Occurred,114,1,
16648,12/5/18 22:51,3,Error Message: Under switching selector is Occurred,35,1,
16649,12/5/18 22:52,3,Error Message: Under switching selector is Cancel,35,0,
16650,12/5/18 22:52,3,Error Message: Feed roller is opened is Cancel,114,0,
16651,12/5/18 22:52,3,Error Message: Feed roller is opened is Occurred,114,1,
16652,12/5/18 22:53,3,Error Message: Feed roller is opened is Cancel,114,0,
16653,12/5/18 22:53,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16654,12/5/18 22:53,3,Error Message: Swing cover is opened is Occurred,86,1,
16655,12/5/18 22:53,3,Error Message: Swing cover is opened is Cancel,86,0,
16656,12/5/18 22:53,3,Error Message: Swing cover is opened is Occurred,86,1,
16657,12/5/18 22:53,3,Error Message: Swing cover is opened is Cancel,86,0,
16658,12/5/18 22:53,3,Error Message: Swing cover is opened is Occurred,86,1,
16659,12/5/18 22:53,3,Error Message: Swing cover is opened is Cancel,86,0,
16660,12/5/18 22:53,3,Error Message: Swing cover is opened is Occurred,86,1,
16661,12/5/18 22:53,3,Error Message: Swing cover is opened is Cancel,86,0,
16662,12/5/18 22:53,3,Error Message: Stop before the waster eject is Occurred,70,1,
16663,12/5/18 22:53,3,Error Message: Stop before the waster eject is Cancel,70,0,
16664,12/5/18 22:57,2,Button Change: NORMAL is to OFF,257,0,
16665,12/5/18 22:57,2,Button Change: EJECT is to ON,258,1,
16666,12/5/18 22:59,3,Error Message: Feed roller is opened is Occurred,114,1,
16667,12/5/18 23:00,3,Error Message: Feed roller is opened is Cancel,114,0,
16668,12/5/18 23:01,1,Work Data Change: Wire Length is from 1132 to 1142,257,1132,1142
16669,12/5/18 23:01,2,Button Change: SAMPLE is to ON,261,1,
16670,12/5/18 23:01,2,Button Change: EJECT is to OFF,258,0,
16671,12/5/18 23:01,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
16672,12/5/18 23:01,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
16673,12/5/18 23:01,3,Error Message: Stop before the waster eject is Occurred,70,1,
16674,12/5/18 23:01,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
16675,12/5/18 23:01,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
16676,12/5/18 23:01,3,Error Message: Stop before the waster eject is Cancel,70,0,
16677,12/5/18 23:02,3,Error Message: Feed roller is opened is Occurred,114,1,
16678,12/5/18 23:02,3,Error Message: Feed roller is opened is Cancel,114,0,
16679,12/5/18 23:02,3,Error Message: Stop before the waster eject is Occurred,70,1,
16680,12/5/18 23:02,3,Error Message: Stop before the waster eject is Cancel,70,0,
16681,12/5/18 23:02,2,Button Change: NORMAL is to ON,257,1,
16682,12/5/18 23:02,2,Button Change: SAMPLE is to OFF,261,0,
16683,12/5/18 23:03,3,Error Message: Stop before the waster eject is Occurred,70,1,
16684,12/5/18 23:03,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
16685,12/5/18 23:03,3,Error Message: Stop before the waster eject is Cancel,70,0,
16686,12/5/18 23:03,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
16687,12/5/18 23:09,1,Work Data Change: Wire Length is from 1142 to 1118,257,1142,1118
16688,12/5/18 23:09,2,Button Change: NORMAL is to OFF,257,0,
16689,12/5/18 23:09,2,Button Change: SAMPLE is to ON,261,1,
16690,12/5/18 23:09,2,Button Change: NORMAL is to ON,257,1,
16691,12/5/18 23:09,2,Button Change: SAMPLE is to OFF,261,0,
16692,12/5/18 23:14,3,Error Message: No wire is Occurred,26,1,
16693,12/5/18 23:14,3,Error Message: No wire is Cancel,26,0,
16694,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16695,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16696,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16697,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16698,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16699,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16700,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16701,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16702,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16703,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16704,12/5/18 23:14,2,Button Change: Count up is to ON,2310,1,
16705,12/5/18 23:14,2,Button Change: Count up is to OFF,2310,0,
16706,12/5/18 23:16,3,Error Message: Feed roller is opened is Occurred,114,1,
16707,12/5/18 23:16,3,Error Message: Feed roller is opened is Cancel,114,0,
16708,12/5/18 23:18,1,Work Data Change: Wire Length is from 1118 to 1142,257,1118,1142
16709,12/5/18 23:18,2,Button Change: NORMAL is to OFF,257,0,
16710,12/5/18 23:18,2,Button Change: SAMPLE is to ON,261,1,
16711,12/5/18 23:18,3,Error Message: Stop before the waster eject is Occurred,70,1,
16712,12/5/18 23:18,3,Error Message: Stop before the waster eject is Cancel,70,0,
16713,12/5/18 23:18,2,Button Change: NORMAL is to ON,257,1,
16714,12/5/18 23:18,2,Button Change: SAMPLE is to OFF,261,0,
16715,12/5/18 23:21,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
16716,12/5/18 23:21,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
16717,12/5/18 23:21,3,Error Message: Miss air-transfer: Side 1 seal is Occurred,50,1,
16718,12/5/18 23:21,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
16719,12/5/18 23:21,3,Error Message: Emergency Stop is Occurred,21,1,
16720,12/5/18 23:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
16721,12/5/18 23:22,3,Error Message: Miss air-transfer: Side 1 seal is Cancel,50,0,
16722,12/5/18 23:22,3,Error Message: Emergency Stop is Cancel,21,0,
16723,12/5/18 23:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
16724,12/5/18 23:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
16725,12/5/18 23:22,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
16726,12/5/18 23:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
16727,12/5/18 23:22,3,Error Message: Stop before the waster eject is Occurred,70,1,
16728,12/5/18 23:22,3,Error Message: Stop before the waster eject is Cancel,70,0,
16729,12/5/18 23:28,1,Work Data Change: Wire Length is from 1142 to 1128,257,1142,1128
16730,12/5/18 23:28,2,Button Change: NORMAL is to OFF,257,0,
16731,12/5/18 23:28,2,Button Change: SAMPLE is to ON,261,1,
16732,12/5/18 23:28,2,Button Change: NORMAL is to ON,257,1,
16733,12/5/18 23:28,2,Button Change: SAMPLE is to OFF,261,0,
16734,12/5/18 23:36,3,Error Message: Feed roller is opened is Occurred,114,1,
16735,12/5/18 23:37,3,Error Message: Feed roller is opened is Cancel,114,0,
16736,12/5/18 23:38,1,Work Data Change: Wire Length is from 1128 to 1118,257,1128,1118
16737,12/5/18 23:38,2,Button Change: NORMAL is to OFF,257,0,
16738,12/5/18 23:38,2,Button Change: SAMPLE is to ON,261,1,
16739,12/5/18 23:38,3,Error Message: Stop before the waster eject is Occurred,70,1,
16740,12/5/18 23:38,3,Error Message: Stop before the waster eject is Cancel,70,0,
16741,12/5/18 23:38,2,Button Change: NORMAL is to ON,257,1,
16742,12/5/18 23:38,2,Button Change: SAMPLE is to OFF,261,0,
16743,12/5/18 23:38,3,Error Message: Defect detection: Side1 miss-strip is Occurred,41,1,
16744,12/5/18 23:38,3,Error Message: Defect detection: Side 1 seal miss-insert is Occurred,48,1,
16745,12/5/18 23:38,3,Error Message: Defect detection: Side1 miss-strip is Cancel,41,0,
16746,12/5/18 23:38,3,Error Message: Defect detection: Side 1 seal miss-insert is Cancel,48,0,
16747,12/5/18 23:38,3,Error Message: Stop before the waster eject is Occurred,70,1,
16748,12/5/18 23:38,3,Error Message: Stop before the waster eject is Cancel,70,0,
16749,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16750,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16751,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16752,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16753,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16754,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16755,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16756,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16757,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16758,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16759,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16760,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16761,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16762,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16763,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16764,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16765,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16766,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16767,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16768,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16769,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16770,12/5/18 23:38,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16771,12/5/18 23:39,3,Error Message: Stop before the waster eject is Occurred,70,1,
16772,12/5/18 23:39,3,Error Message: Stop before the waster eject is Cancel,70,0,
16773,12/5/18 23:40,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16774,12/5/18 23:40,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16775,12/5/18 23:40,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16776,12/5/18 23:40,3,Error Message: Stop before the waster eject is Occurred,70,1,
16777,12/5/18 23:40,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16778,12/5/18 23:40,3,Error Message: Stop before the waster eject is Cancel,70,0,
16779,12/5/18 23:41,3,Error Message: Stop before the waster eject is Occurred,70,1,
16780,12/5/18 23:41,3,Error Message: Stop before the waster eject is Cancel,70,0,
16781,12/5/18 23:41,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16782,12/5/18 23:41,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16783,12/5/18 23:41,3,Error Message: Stop before the waster eject is Occurred,70,1,
16784,12/5/18 23:41,3,Error Message: Stop before the waster eject is Cancel,70,0,
16785,12/5/18 23:43,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16786,12/5/18 23:43,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16787,12/5/18 23:43,3,Error Message: Stop before the waster eject is Occurred,70,1,
16788,12/5/18 23:44,3,Error Message: Stop before the waster eject is Cancel,70,0,
16789,12/5/18 23:47,1,Work Data Change: Wire Length is from 1118 to 1132,257,1118,1132
16790,12/5/18 23:47,2,Button Change: NORMAL is to OFF,257,0,
16791,12/5/18 23:47,2,Button Change: SAMPLE is to ON,261,1,
16792,12/5/18 23:47,2,Button Change: NORMAL is to ON,257,1,
16793,12/5/18 23:47,2,Button Change: SAMPLE is to OFF,261,0,
16794,12/5/18 23:48,3,Error Message: Side 1 No seal is Occurred,47,1,
16795,12/5/18 23:49,3,Error Message: Emergency Stop is Occurred,21,1,
16796,12/5/18 23:49,3,Error Message: Emergency Stop is Cancel,21,0,
16797,12/5/18 23:49,3,Error Message: Side 1 No seal is Cancel,47,0,
16798,12/5/18 23:53,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16799,12/5/18 23:53,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16800,12/5/18 23:53,3,Error Message: Stop before the waster eject is Occurred,70,1,
16801,12/5/18 23:53,3,Error Message: Stop before the waster eject is Cancel,70,0,
16802,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16803,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16804,12/5/18 23:54,3,Error Message: Stop before the waster eject is Occurred,70,1,
16805,12/5/18 23:54,3,Error Message: Stop before the waster eject is Cancel,70,0,
16806,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16807,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16808,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16809,12/5/18 23:54,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16810,12/5/18 23:55,3,Error Message: Stop before the waster eject is Occurred,70,1,
16811,12/5/18 23:55,3,Error Message: Stop before the waster eject is Cancel,70,0,
16812,12/5/18 23:56,3,Error Message: Abnormal feed deflection is Occurred,32,1,
16813,12/5/18 23:56,3,Error Message: Abnormal feed deflection is Cancel,32,0,
16814,12/5/18 23:56,3,Error Message: Stop before the waster eject is Occurred,70,1,
16815,12/5/18 23:56,3,Error Message: Stop before the waster eject is Cancel,70,0,
16816,13/5/2018 12:05:09 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16817,13/5/2018 12:05:10 AM,3,Error Message: Under switching selector is Occurred,35,1,
16818,13/5/2018 12:05:28 AM,3,Error Message: Under switching selector is Cancel,35,0,
16819,13/5/2018 12:05:29 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16820,13/5/2018 12:06:44 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16821,13/5/2018 12:06:52 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16822,13/5/2018 12:06:53 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16823,13/5/2018 12:06:54 AM,3,Error Message: Under switching selector is Occurred,35,1,
16824,13/5/2018 12:07:05 AM,3,Error Message: Under switching selector is Cancel,35,0,
16825,13/5/2018 12:07:06 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16826,13/5/2018 12:07:11 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16827,13/5/2018 12:07:16 AM,3,Error Message: Under switching selector is Occurred,35,1,
16828,13/5/2018 12:07:22 AM,3,Error Message: Under switching selector is Cancel,35,0,
16829,13/5/2018 12:07:23 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16830,13/5/2018 12:07:25 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16831,13/5/2018 12:07:45 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16832,13/5/2018 12:07:46 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16833,13/5/2018 12:07:47 AM,3,Error Message: Under switching selector is Occurred,35,1,
16834,13/5/2018 12:08:09 AM,3,Error Message: Under switching selector is Cancel,35,0,
16835,13/5/2018 12:08:35 AM,3,Error Message: Feed roller is opened is Cancel,114,0,
16836,13/5/2018 12:08:36 AM,3,Error Message: Feed roller is opened is Occurred,114,1,
16837,13/5/2018 12:08:37 AM,3,Error Message: Under switching selector is Occurred,35,1,
16838,13/5/2018 12:08:46 AM,3,Error Message: Under switching selector is Cancel,35,0,
16839,13/5/2018 12:09:09 AM,3,Error Message: Under switching selector is Occurred,35,1,
